id,state_id,code,lower_name,country_id,country,states,continent,continent_id
1,1,HEA,herat,2,Afghanistan,0,Asia,1
2,1,KBL,kabul,2,Afghanistan,0,Asia,1
3,1,KDH,kandahar,2,Afghanistan,0,Asia,1
4,1,MZR,mazar-i sharif,2,Afghanistan,0,Asia,1
5,2,BGO,bengo,3,Angola,0,Africa,3
6,2,BGU,benguela,3,Angola,0,Africa,3
7,2,BIE,bie,3,Angola,0,Africa,3
8,2,CAB,cabinda,3,Angola,0,Africa,3
9,2,CCU,cuando cubango,3,Angola,0,Africa,3
10,2,CNN,cunene,3,Angola,0,Africa,3
11,2,CNO,cuanza norte,3,Angola,0,Africa,3
12,2,CUS,cuanza sul,3,Angola,0,Africa,3
13,2,HUA,huambo,3,Angola,0,Africa,3
14,2,HUI,huila,3,Angola,0,Africa,3
15,2,LNO,lunda norte,3,Angola,0,Africa,3
16,2,LSU,lunda sul,3,Angola,0,Africa,3
17,2,LUA,luanda,3,Angola,0,Africa,3
18,2,MAL,malanje,3,Angola,0,Africa,3
19,2,MOX,moxico,3,Angola,0,Africa,3
20,2,NAM,namibe,3,Angola,0,Africa,3
21,2,UIG,uige,3,Angola,0,Africa,3
22,2,ZAI,zaire,3,Angola,0,Africa,3
23,3,BR,berat,6,Albania,0,Europe,2
24,3,DI,diber,6,Albania,0,Europe,2
25,3,DR,durres,6,Albania,0,Europe,2
26,3,EL,elbasan,6,Albania,0,Europe,2
27,3,FR,fier,6,Albania,0,Europe,2
28,3,GJ,gjirokaster,6,Albania,0,Europe,2
29,3,KO,korce,6,Albania,0,Europe,2
30,3,KU,kukes,6,Albania,0,Europe,2
31,3,LE,lezhe,6,Albania,0,Europe,2
32,3,SH,shkoder,6,Albania,0,Europe,2
33,3,TR,tirane,6,Albania,0,Europe,2
34,3,VL,vlore,6,Albania,0,Europe,2
35,4,2,canillo,7,Andorra,0,Europe,2
36,4,3,encamp,7,Andorra,0,Europe,2
37,4,4,la massana,7,Andorra,0,Europe,2
38,4,5,ordino,7,Andorra,0,Europe,2
39,4,6,sant julia de laria,7,Andorra,0,Europe,2
40,4,7,andorra la vella,7,Andorra,0,Europe,2
41,4,8,escaldes-engordany,7,Andorra,0,Europe,2
42,5,AL,al l'ayn,9,United Arab Emirates,0,Asia,1
43,5,AZ,abu dhabi,9,United Arab Emirates,0,Asia,1
44,5,DU,dubai,9,United Arab Emirates,0,Asia,1
45,5,SH,ash shariqah,9,United Arab Emirates,0,Asia,1
46,6,AFA,san rafael,10,Argentina,0,South America,7
47,6,BHI,bahia blanca,10,Argentina,0,South America,7
48,6,BUE,buenos aires,10,Argentina,0,South America,7
49,6,CNQ,corrientes,10,Argentina,0,South America,7
50,6,COC,concordia,10,Argentina,0,South America,7
51,6,COR,cordoba,10,Argentina,0,South America,7
52,6,CRD,comodoro rivadavia,10,Argentina,0,South America,7
53,6,CTC,catamarca,10,Argentina,0,South America,7
54,6,FMA,formosa,10,Argentina,0,South America,7
55,6,IRJ,la rioja,10,Argentina,0,South America,7
56,6,JUJ,jujuy,10,Argentina,0,South America,7
57,6,LPG,la plata,10,Argentina,0,South America,7
58,6,LUQ,san luis,10,Argentina,0,South America,7
59,6,MDQ,mar del plata,10,Argentina,0,South America,7
60,6,MDZ,mendoza,10,Argentina,0,South America,7
61,6,NQN,neuquen,10,Argentina,0,South America,7
62,6,PRA,parana,10,Argentina,0,South America,7
63,6,PSS,posadas,10,Argentina,0,South America,7
64,6,RCU,rio cuarto,10,Argentina,0,South America,7
65,6,REL,trelew,10,Argentina,0,South America,7
66,6,RES,resistencia,10,Argentina,0,South America,7
67,6,RGL,rio gallegos,10,Argentina,0,South America,7
68,6,ROS,rosario,10,Argentina,0,South America,7
69,6,RSA,santa rosa,10,Argentina,0,South America,7
70,6,RWO,rawson,10,Argentina,0,South America,7
71,6,SDE,santiago del estero,10,Argentina,0,South America,7
72,6,SFN,santa fe,10,Argentina,0,South America,7
73,6,SLA,salta,10,Argentina,0,South America,7
74,6,SMC,san miguel de tucuman,10,Argentina,0,South America,7
75,6,SNS,san nicolas,10,Argentina,0,South America,7
76,6,UAQ,san juan,10,Argentina,0,South America,7
77,6,USH,ushuaia,10,Argentina,0,South America,7
78,6,VDM,viedma,10,Argentina,0,South America,7
79,6,VLK,villa krause,10,Argentina,0,South America,7
80,7,AGT,aragacotn,11,Armenia,0,Europe,2
81,7,ARA,ararat,11,Armenia,0,Europe,2
82,7,ARM,armavir,11,Armenia,0,Europe,2
83,7,EVN,yerevan,11,Armenia,0,Europe,2
84,7,GEG,gelarkunik,11,Armenia,0,Europe,2
85,7,KOT,kotayk,11,Armenia,0,Europe,2
86,7,LOR,lorri,11,Armenia,0,Europe,2
87,7,SHI,shirak,11,Armenia,0,Europe,2
88,7,SYU,syunik,11,Armenia,0,Europe,2
89,7,TAV,tavus,11,Armenia,0,Europe,2
90,7,VAY,vayocjor,11,Armenia,0,Europe,2
91,8,AAN,aana,13,#N/A,0,#N/A,#N/A
92,8,AIT,aigaile tai,13,#N/A,0,#N/A,#N/A
93,8,ATU,atua,13,#N/A,0,#N/A,#N/A
94,8,FAA,faasaleleaga,13,#N/A,0,#N/A,#N/A
95,8,GFG,gagaifomauga,13,#N/A,0,#N/A,#N/A
96,8,GMG,gagaemauga,13,#N/A,0,#N/A,#N/A
97,8,PAL,palauli,13,#N/A,0,#N/A,#N/A
98,8,SAT,satupaitea,13,#N/A,0,#N/A,#N/A
99,8,SAV,savaii,13,#N/A,0,#N/A,#N/A
100,8,TUA,tuamasaga,13,#N/A,0,#N/A,#N/A
101,8,UPO,upolu,13,#N/A,0,#N/A,#N/A
102,8,VAF,vaao fonoti,13,#N/A,0,#N/A,#N/A
103,8,VAI,vaisigano,13,#N/A,0,#N/A,#N/A
104,9,DRW,darwin,17,Australia,Northern Territory,Oceania,4
105,9,PAL,palmerston north,17,Australia,Northern Territory,Oceania,4
106,10,ADL,adelaide,17,Australia,South Australia,Oceania,4
107,10,MGB,mount gambier,17,Australia,South Australia,Oceania,4
108,10,MYB,murray bridge,17,Australia,South Australia,Oceania,4
109,10,PLO,port lincoln,17,Australia,South Australia,Oceania,4
110,10,PPI,port pirie,17,Australia,South Australia,Oceania,4
111,10,PUG,port augusta,17,Australia,South Australia,Oceania,4
112,10,VHA,victor harbor,17,Australia,South Australia,Oceania,4
113,10,WAY,whyalla,17,Australia,South Australia,Oceania,4
114,11,ALH,albany,17,Australia,Western Australia,Oceania,4
115,11,BUY,bunbury,17,Australia,Western Australia,Oceania,4
116,11,FRE,fremantle,17,Australia,Western Australia,Oceania,4
117,11,GET,geraldton,17,Australia,Western Australia,Oceania,4
118,11,KGI,kalgoorlie,17,Australia,Western Australia,Oceania,4
119,11,MDU,mandurah,17,Australia,Western Australia,Oceania,4
120,11,PER,perth,17,Australia,Western Australia,Oceania,4
121,12,CBR,canberra,17,Australia,Canberra,Oceania,4
122,13,HBS,sydney,17,Australia,New South Wales,Oceania,4
123,13,NTL,newcastle,17,Australia,New South Wales,Oceania,4
124,13,WOL,wollongong,17,Australia,New South Wales,Oceania,4
125,14,BNE,brisbane,17,Australia,Queensland,Oceania,4
126,14,CNS,cairns,17,Australia,Queensland,Oceania,4
127,14,CUD,caloundra,17,Australia,Queensland,Oceania,4
128,14,OOL,gold coast,17,Australia,Queensland,Oceania,4
129,14,TSV,townsville,17,Australia,Queensland,Oceania,4
130,14,TWB,toowoomba,17,Australia,Queensland,Oceania,4
131,15,BWT,burnie,17,Australia,Tasmania,Oceania,4
132,15,DPO,devonport,17,Australia,Tasmania,Oceania,4
133,15,HBA,hobart,17,Australia,Tasmania,Oceania,4
134,15,LST,launceston,17,Australia,Tasmania,Oceania,4
135,16,GEX,geelong,17,Australia,Victoria,Oceania,4
136,16,MEL,melbourne,17,Australia,Victoria,Oceania,4
137,17,BUR,burgenland,18,Austria,0,Europe,2
138,17,CAT,carinthia,18,Austria,0,Europe,2
139,17,LAU,lower austria,18,Austria,0,Europe,2
140,17,STY,styria,18,Austria,0,Europe,2
141,17,SZG,salzburg,18,Austria,0,Europe,2
142,17,TYR,tyrol,18,Austria,0,Europe,2
143,17,UAU,upper austria,18,Austria,0,Europe,2
144,17,VDD,vienna,18,Austria,0,Europe,2
145,17,VOR,vorarlberg,18,Austria,0,Europe,2
146,18,GA,ganca,19,Azerbaijan,0,Europe,2
147,18,NX,naxcivan,19,Azerbaijan,0,Europe,2
148,18,SA,saki,19,Azerbaijan,0,Europe,2
149,18,ABS,abseron,19,Azerbaijan,0,Europe,2
150,18,KAL,kalbacar,19,Azerbaijan,0,Europe,2
151,18,LAN,lankaran,19,Azerbaijan,0,Europe,2
152,18,MQA,mil-qarabax,19,Azerbaijan,0,Europe,2
153,18,MSA,mugan-salyan,19,Azerbaijan,0,Europe,2
154,18,NQA,nagorni-qarabax,19,Azerbaijan,0,Europe,2
155,18,PRI,priaraks,19,Azerbaijan,0,Europe,2
156,18,QAZ,qazax,19,Azerbaijan,0,Europe,2
157,18,SIR,sirvan,19,Azerbaijan,0,Europe,2
158,18,SMC,sumqayit,19,Azerbaijan,0,Europe,2
159,18,XAC,xacmaz,19,Azerbaijan,0,Europe,2
160,19,BB,bubanza,20,Burundi,0,Africa,3
161,19,BM,bujumbura mairie,20,Burundi,0,Africa,3
162,19,BR,bururi,20,Burundi,0,Africa,3
163,19,BU,bujumbura rural,20,Burundi,0,Africa,3
164,19,CA,cankuzo,20,Burundi,0,Africa,3
165,19,CI,cibitoke,20,Burundi,0,Africa,3
166,19,GI,gitega,20,Burundi,0,Africa,3
167,19,KI,kirundo,20,Burundi,0,Africa,3
168,19,KR,karuzi,20,Burundi,0,Africa,3
169,19,KY,kayanza,20,Burundi,0,Africa,3
170,19,MA,makamba,20,Burundi,0,Africa,3
171,19,MU,muramvya,20,Burundi,0,Africa,3
172,19,MW,mwaro,20,Burundi,0,Africa,3
173,19,MY,muyinga,20,Burundi,0,Africa,3
174,19,NG,ngozi,20,Burundi,0,Africa,3
175,19,RT,rutana,20,Burundi,0,Africa,3
176,19,RY,ruyigi,20,Burundi,0,Africa,3
177,20,BRU,brussels,21,Belgium,0,Europe,2
178,20,VAN,antwerpen,21,Belgium,0,Europe,2
179,20,VBR,vlaams-brabant,21,Belgium,0,Europe,2
180,20,VLI,limburg,21,Belgium,0,Europe,2
181,20,VOV,oost-vlaanderen,21,Belgium,0,Europe,2
182,20,VWV,west-vlaanderen,21,Belgium,0,Europe,2
183,20,WBR,brabant-wallone,21,Belgium,0,Europe,2
184,20,WHT,hainaut,21,Belgium,0,Europe,2
185,20,WLG,liege,21,Belgium,0,Europe,2
186,20,WLX,luxembourg,21,Belgium,0,Europe,2
187,20,WNA,namur,21,Belgium,0,Europe,2
188,21,AK,atakora,22,Benin,0,Africa,3
189,21,AL,alibori,22,Benin,0,Africa,3
190,21,AQ,atlantique,22,Benin,0,Africa,3
191,21,BO,borgou,22,Benin,0,Africa,3
192,21,CO,collines,22,Benin,0,Africa,3
193,21,DO,donga,22,Benin,0,Africa,3
194,21,KO,kouffo,22,Benin,0,Africa,3
195,21,LI,littoral,22,Benin,0,Africa,3
196,21,MO,mono,22,Benin,0,Africa,3
197,21,OU,oueme,22,Benin,0,Africa,3
198,21,PL,plateau,22,Benin,0,Africa,3
199,21,ZO,zou,22,Benin,0,Africa,3
200,21,BOH,bohicon,22,Benin,0,Africa,3
201,22,BAL,bale,23,Burkina Faso,0,Africa,3
202,22,BAM,bam,23,Burkina Faso,0,Africa,3
203,22,BAN,banwa,23,Burkina Faso,0,Africa,3
204,22,BAZ,bazega,23,Burkina Faso,0,Africa,3
205,22,BLG,boulgou,23,Burkina Faso,0,Africa,3
206,22,BOK,boulkiemde,23,Burkina Faso,0,Africa,3
207,22,BOR,bougouriba,23,Burkina Faso,0,Africa,3
208,22,COM,comoe,23,Burkina Faso,0,Africa,3
209,22,GAN,ganzourgou,23,Burkina Faso,0,Africa,3
210,22,GNA,gnagna,23,Burkina Faso,0,Africa,3
211,22,GOU,gourma,23,Burkina Faso,0,Africa,3
212,22,HOU,houet,23,Burkina Faso,0,Africa,3
213,22,IOA,ioba,23,Burkina Faso,0,Africa,3
214,22,KAD,kadiogo,23,Burkina Faso,0,Africa,3
215,22,KEN,kenedougou,23,Burkina Faso,0,Africa,3
216,22,KOL,koulpelogo,23,Burkina Faso,0,Africa,3
217,22,KOO,komondjari,23,Burkina Faso,0,Africa,3
218,22,KOP,kompienga,23,Burkina Faso,0,Africa,3
219,22,KOS,kossi,23,Burkina Faso,0,Africa,3
220,22,KOT,kouritenga,23,Burkina Faso,0,Africa,3
221,22,KOW,kourweogo,23,Burkina Faso,0,Africa,3
222,22,LER,leraba,23,Burkina Faso,0,Africa,3
223,22,LOR,loroum,23,Burkina Faso,0,Africa,3
224,22,MOU,mouhoun,23,Burkina Faso,0,Africa,3
225,22,NAH,nahouri,23,Burkina Faso,0,Africa,3
226,22,NAM,namentenga,23,Burkina Faso,0,Africa,3
227,22,NAY,nayala,23,Burkina Faso,0,Africa,3
228,22,NOU,noumbiel,23,Burkina Faso,0,Africa,3
229,22,OUB,oubritenga,23,Burkina Faso,0,Africa,3
230,22,OUD,oudalan,23,Burkina Faso,0,Africa,3
231,22,PAS,passore,23,Burkina Faso,0,Africa,3
232,22,PON,poni,23,Burkina Faso,0,Africa,3
233,22,SAG,sanguie,23,Burkina Faso,0,Africa,3
234,22,SAM,sanmatenga,23,Burkina Faso,0,Africa,3
235,22,SEN,seno,23,Burkina Faso,0,Africa,3
236,22,SIS,sissili,23,Burkina Faso,0,Africa,3
237,22,SOM,soum,23,Burkina Faso,0,Africa,3
238,22,SOR,sourou,23,Burkina Faso,0,Africa,3
239,22,TAP,tapoa,23,Burkina Faso,0,Africa,3
240,22,TUY,tuy,23,Burkina Faso,0,Africa,3
241,22,YAG,yagha,23,Burkina Faso,0,Africa,3
242,22,YAT,yatenga,23,Burkina Faso,0,Africa,3
243,22,ZIR,ziro,23,Burkina Faso,0,Africa,3
244,22,ZOD,zondoma,23,Burkina Faso,0,Africa,3
245,22,ZOW,zoundweogo,23,Burkina Faso,0,Africa,3
246,23,CGP,chittagong,24,Bangladesh,0,Asia,1
247,23,DAC,dhaka,24,Bangladesh,0,Asia,1
248,23,KHL,khulna,24,Bangladesh,0,Asia,1
249,24,BOJ,burgas,25,Bulgaria,0,Europe,2
250,24,GSO,grad sofiya,25,Bulgaria,0,Europe,2
251,24,KHO,khaskovo,25,Bulgaria,0,Europe,2
252,24,LVP,lovech,25,Bulgaria,0,Europe,2
253,24,OZA,montana,25,Bulgaria,0,Europe,2
254,24,PDV,plovdiv,25,Bulgaria,0,Europe,2
255,24,ROU,ruse,25,Bulgaria,0,Europe,2
256,24,SOF,sofiya,25,Bulgaria,0,Europe,2
257,24,VAR,varna,25,Bulgaria,0,Europe,2
258,25,1,al-hadd,26,Bahrian,0,Asia,1
259,25,2,al-muharraq,26,Bahrian,0,Asia,1
260,25,3,al-manamah,26,Bahrian,0,Asia,1
261,25,5,northern,26,Bahrian,0,Asia,1
262,25,7,al-wusta,26,Bahrian,0,Asia,1
263,25,8,isa,26,Bahrian,0,Asia,1
264,25,9,ar-rifa,26,Bahrian,0,Asia,1
265,25,10,western,26,Bahrian,0,Asia,1
266,25,12,hammad,26,Bahrian,0,Asia,1
267,26,FBP,bosansko-podrinjski,28,Bosnia Hercegovina,0,Europe,2
268,26,FHB,hercegovacko-bosanski,28,Bosnia Hercegovina,0,Europe,2
269,26,FHN,hercegovacko-neretvanski,28,Bosnia Hercegovina,0,Europe,2
270,26,FPO,posavski,28,Bosnia Hercegovina,0,Europe,2
271,26,FSA,sarajevo,28,Bosnia Hercegovina,0,Europe,2
272,26,FSB,srednjo-bosanski,28,Bosnia Hercegovina,0,Europe,2
273,26,FTO,tomislavgrad,28,Bosnia Hercegovina,0,Europe,2
274,26,FTU,tuzlanski-podrinjski,28,Bosnia Hercegovina,0,Europe,2
275,26,FUS,unsko-sanski,28,Bosnia Hercegovina,0,Europe,2
276,26,FZE,zenicko-dobojski,28,Bosnia Hercegovina,0,Europe,2
277,26,FZH,zapadno-hercegovaki,28,Bosnia Hercegovina,0,Europe,2
278,27,BR,bresckaja,29, Belarus,0,Europe,2
279,27,HO,homelskaja,29, Belarus,0,Europe,2
280,27,HR,hrodzenskaja,29, Belarus,0,Europe,2
281,27,MA,mahileuskaja,29, Belarus,0,Europe,2
282,27,MI,minsk,29, Belarus,0,Europe,2
283,27,VI,vicebskaja,29, Belarus,0,Europe,2
284,28,BZ,belize,30,Belize,0,South America,7
285,28,CR,corozal,30,Belize,0,South America,7
286,28,CY,cayo,30,Belize,0,South America,7
287,28,OW,orange walk,30,Belize,0,South America,7
288,28,SC,stann creek,30,Belize,0,South America,7
289,28,TO,toledo,30,Belize,0,South America,7
290,29,ALT,el alto,32,Bolivia,0,South America,7
291,29,BEN,el beni,32,Bolivia,0,South America,7
292,29,CBB,cochabamba,32,Bolivia,0,South America,7
293,29,CHU,chuquisaca,32,Bolivia,0,South America,7
294,29,LPB,la paz,32,Bolivia,0,South America,7
295,29,ORU,oruro,32,Bolivia,0,South America,7
296,29,PAN,pando,32,Bolivia,0,South America,7
297,29,POI,potosi,32,Bolivia,0,South America,7
298,29,QUI,quillacollo,32,Bolivia,0,South America,7
299,29,SAC,sacaba,32,Bolivia,0,South America,7
300,29,SRZ,santa cruz,32,Bolivia,0,South America,7
301,29,TJA,tarija,32,Bolivia,0,South America,7
302,30,AC,acre,33,Brazil,0,South America,7
303,30,AL,alagoas,33,Brazil,0,South America,7
304,30,AM,amazonas,33,Brazil,0,South America,7
305,30,AP,amapa,33,Brazil,0,South America,7
306,30,BA,bahia,33,Brazil,0,South America,7
307,30,CE,ceara,33,Brazil,0,South America,7
308,30,ES,espirito santo,33,Brazil,0,South America,7
309,30,GO,goias,33,Brazil,0,South America,7
310,30,MA,maranhao,33,Brazil,0,South America,7
311,30,MG,minas gerais,33,Brazil,0,South America,7
312,30,MS,mato grosso do sul,33,Brazil,0,South America,7
313,30,MT,mato grosso,33,Brazil,0,South America,7
314,30,PA,para,33,Brazil,0,South America,7
315,30,PB,paraiba,33,Brazil,0,South America,7
316,30,PE,pernambuco,33,Brazil,0,South America,7
317,30,PI,piaui,33,Brazil,0,South America,7
318,30,PR,parana,33,Brazil,0,South America,7
319,30,RJ,rio de janeiro,33,Brazil,0,South America,7
320,30,RN,rio grande do norte,33,Brazil,0,South America,7
321,30,RO,rondonia,33,Brazil,0,South America,7
322,30,RR,roraima,33,Brazil,0,South America,7
323,30,RS,rio grande do sul,33,Brazil,0,South America,7
324,30,SC,santa catarina,33,Brazil,0,South America,7
325,30,SE,sergipe,33,Brazil,0,South America,7
326,30,SP,sao paulo,33,Brazil,0,South America,7
327,30,TO,tocantins,33,Brazil,0,South America,7
328,30,BSB,brasilia,33,Brazil,0,South America,7
329,31,AC,ouham,39,Central African,0,Africa,3
330,31,BB,bamingui-bangoran,39,Central African,0,Africa,3
331,31,BI,bimbo,39,Central African,0,Africa,3
332,31,BK,basse-kotto,39,Central African,0,Africa,3
333,31,HK,haute-kotto,39,Central African,0,Africa,3
334,31,HM,haut-mbomou,39,Central African,0,Africa,3
335,31,HS,mambere-kadei,39,Central African,0,Africa,3
336,31,KB,nana-gribizi,39,Central African,0,Africa,3
337,31,KG,kemo,39,Central African,0,Africa,3
338,31,LB,lobaye,39,Central African,0,Africa,3
339,31,MB,mbomou,39,Central African,0,Africa,3
340,31,MP,ombella-mpoko,39,Central African,0,Africa,3
341,31,NM,nana-mambere,39,Central African,0,Africa,3
342,31,OP,ouham-pende,39,Central African,0,Africa,3
343,31,SE,sangha-mbaere,39,Central African,0,Africa,3
344,31,UK,ouaka,39,Central African,0,Africa,3
345,31,VK,vakaga,39,Central African,0,Africa,3
346,31,BGF,bangui,39,Central African,0,Africa,3
347,32,ABB,abbotsford,40,Canada,0,North America,6
348,32,BAR,barrie,40,Canada,0,North America,6
349,32,BRP,brampton,40,Canada,0,North America,6
350,32,CAL,calgary,40,Canada,0,North America,6
351,32,CBR,cape breton,40,Canada,0,North America,6
352,32,CHA,charlottetown,40,Canada,0,North America,6
353,32,EDM,edmonton,40,Canada,0,North America,6
354,32,FRE,fredericton,40,Canada,0,North America,6
355,32,GLP,guelph,40,Canada,0,North America,6
356,32,HAL,halifax,40,Canada,0,North America,6
357,32,HAM,hamilton,40,Canada,0,North America,6
358,32,IQL,iqaluit,40,Canada,0,North America,6
359,32,KGN,kingston,40,Canada,0,North America,6
360,32,KWL,kelowna,40,Canada,0,North America,6
361,32,LOD,london,40,Canada,0,North America,6
362,32,MTR,montreal,40,Canada,0,North America,6
363,32,OSH,oshawa,40,Canada,0,North America,6
364,32,OTT,ottawa,40,Canada,0,North America,6
365,32,QUE,quebec,40,Canada,0,North America,6
366,32,REG,regina,40,Canada,0,North America,6
367,32,SAK,saskatoon,40,Canada,0,North America,6
368,32,SBE,sherbrooke,40,Canada,0,North America,6
369,32,SCA,santa catarina,40,Canada,0,North America,6
370,32,SJB,saint-john's,40,Canada,0,North America,6
371,32,SUD,sudbury,40,Canada,0,North America,6
372,32,THU,thunder bay,40,Canada,0,North America,6
373,32,TOR,toronto,40,Canada,0,North America,6
374,32,TRR,trois-rivieres,40,Canada,0,North America,6
375,32,VAN,vancouver,40,Canada,0,North America,6
376,32,VIC,victoria,40,Canada,0,North America,6
377,32,WDR,windsor,40,Canada,0,North America,6
378,32,WNP,winnipeg,40,Canada,0,North America,6
379,32,YXY,whitehorse,40,Canada,0,North America,6
380,32,YZF,yellowknife,40,Canada,0,North America,6
381,33,AG,aargau,42,Switzerland,0,Europe,2
382,33,AI,appenzell innerrhodn,42,Switzerland,0,Europe,2
383,33,AR,appenzell ausserrhon,42,Switzerland,0,Europe,2
384,33,BE,bern,42,Switzerland,0,Europe,2
385,33,BL,basel landschaft,42,Switzerland,0,Europe,2
386,33,BS,basel－sstadt,42,Switzerland,0,Europe,2
387,33,FR,freiburg,42,Switzerland,0,Europe,2
388,33,GE,geneve,42,Switzerland,0,Europe,2
389,33,GL,glarus,42,Switzerland,0,Europe,2
390,33,GR,graubünden,42,Switzerland,0,Europe,2
391,33,JU,jura,42,Switzerland,0,Europe,2
392,33,LA,lausanne,42,Switzerland,0,Europe,2
393,33,LU,luzern,42,Switzerland,0,Europe,2
394,33,NE,neuchatel,42,Switzerland,0,Europe,2
395,33,NW,nidwalden,42,Switzerland,0,Europe,2
396,33,OW,obwalden,42,Switzerland,0,Europe,2
397,33,SG,st.gallen,42,Switzerland,0,Europe,2
398,33,SH,schaffhausen,42,Switzerland,0,Europe,2
399,33,SO,solothurn,42,Switzerland,0,Europe,2
400,33,SZ,schwyz,42,Switzerland,0,Europe,2
401,33,TG,thurgau,42,Switzerland,0,Europe,2
402,33,TI,ticino,42,Switzerland,0,Europe,2
403,33,UR,uri,42,Switzerland,0,Europe,2
404,33,VD,vaud,42,Switzerland,0,Europe,2
405,33,VS,wallis,42,Switzerland,0,Europe,2
406,33,ZG,zug,42,Switzerland,0,Europe,2
407,33,ZH,zurich,42,Switzerland,0,Europe,2
408,34,AI,region de alsen del general carlos ibanez del,43,Chile,0,South America,7
409,34,AN,region de antofagasta,43,Chile,0,South America,7
410,34,AR,region de la araucania,43,Chile,0,South America,7
411,34,AT,region de atacama,43,Chile,0,South America,7
412,34,BI,region del biobio,43,Chile,0,South America,7
413,34,CO,region de coquimbo,43,Chile,0,South America,7
414,34,LI,libertador,43,Chile,0,South America,7
415,34,LL,region de los lagos,43,Chile,0,South America,7
416,34,MA,magallanes y antartica chilena,43,Chile,0,South America,7
417,34,ML,region del maule,43,Chile,0,South America,7
418,34,RM,santiago de cuba,43,Chile,0,South America,7
419,34,TA,region de tarapaca,43,Chile,0,South America,7
420,34,VS,region de valparaiso,43,Chile,0,South America,7
421,35,1,dongcheng,44,China,Beijing,Asia,1
422,35,2,xicheng,44,China,Beijing,Asia,1
423,35,5,chaoyang,44,China,Beijing,Asia,1
424,35,6,fengtai,44,China,Beijing,Asia,1
425,35,7,shijingshan,44,China,Beijing,Asia,1
426,35,8,haidian,44,China,Beijing,Asia,1
427,35,9,mentougou,44,China,Beijing,Asia,1
428,35,11,fangshan,44,China,Beijing,Asia,1
429,35,12,tongzhou,44,China,Beijing,Asia,1
430,35,13,shunyi,44,China,Beijing,Asia,1
431,35,21,changping,44,China,Beijing,Asia,1
432,35,24,daxing,44,China,Beijing,Asia,1
433,35,26,pinggu,44,China,Beijing,Asia,1
434,35,27,huairou,44,China,Beijing,Asia,1
435,35,28,miyun,44,China,Beijing,Asia,1
436,35,29,yanqing,44,China,Beijing,Asia,1
437,36,1,heping,44,China,Tianjin,Asia,1
438,36,2,hedong,44,China,Tianjin,Asia,1
439,36,3,hexi,44,China,Tianjin,Asia,1
440,36,4,nankai,44,China,Tianjin,Asia,1
441,36,5,hebei,44,China,Tianjin,Asia,1
442,36,6,hongqiao,44,China,Tianjin,Asia,1
443,36,10,dongli,44,China,Tianjin,Asia,1
444,36,11,xiqing,44,China,Tianjin,Asia,1
445,36,12,jinnan,44,China,Tianjin,Asia,1
446,36,13,beichen,44,China,Tianjin,Asia,1
447,36,21,ninghe,44,China,Tianjin,Asia,1
448,36,22,wuqing,44,China,Tianjin,Asia,1
449,36,23,jinghai,44,China,Tianjin,Asia,1
450,36,24,baodi,44,China,Tianjin,Asia,1
451,36,25,jixian,44,China,Tianjin,Asia,1
452,36,26,binghaixinqu,44,China,Tianjin,Asia,1
453,37,1,shijiazhuang,44,China,Hebei,Asia,1
454,37,2,tangshan,44,China,Hebei,Asia,1
455,37,3,qinhuangdao,44,China,Hebei,Asia,1
456,37,4,handan,44,China,Hebei,Asia,1
457,37,5,xingtai,44,China,Hebei,Asia,1
458,37,6,baoding,44,China,Hebei,Asia,1
459,37,7,zhangjiakou,44,China,Hebei,Asia,1
460,37,8,chengde,44,China,Hebei,Asia,1
461,37,9,cangzhou,44,China,Hebei,Asia,1
462,37,10,langfang,44,China,Hebei,Asia,1
463,37,11,hengshui,44,China,Hebei,Asia,1
464,38,1,taiyuan,44,China,Shanxi,Asia,1
465,38,2,datong,44,China,Shanxi,Asia,1
466,38,3,yangquan,44,China,Shanxi,Asia,1
467,38,4,changzhi,44,China,Shanxi,Asia,1
468,38,5,jincheng,44,China,Shanxi,Asia,1
469,38,6,shuozhou,44,China,Shanxi,Asia,1
470,38,7,jinzhong,44,China,Shanxi,Asia,1
471,38,8,yuncheng,44,China,Shanxi,Asia,1
472,38,9,xinzhou,44,China,Shanxi,Asia,1
473,38,10,linfen,44,China,Shanxi,Asia,1
474,38,11,luliang,44,China,Shanxi,Asia,1
475,39,1,hohhot,44,China,Inner Mongolia,Asia,1
476,39,2,baotou,44,China,Inner Mongolia,Asia,1
477,39,3,wuhai,44,China,Inner Mongolia,Asia,1
478,39,4,chifeng,44,China,Inner Mongolia,Asia,1
479,39,5,tongliao,44,China,Inner Mongolia,Asia,1
480,39,6,ordos,44,China,Inner Mongolia,Asia,1
481,39,7,hulun buir,44,China,Inner Mongolia,Asia,1
482,39,8,bayannur,44,China,Inner Mongolia,Asia,1
483,39,9,ulan qab,44,China,Inner Mongolia,Asia,1
484,39,22,xing'an,44,China,Inner Mongolia,Asia,1
485,39,25,xilin gol,44,China,Inner Mongolia,Asia,1
486,39,29,alxa,44,China,Inner Mongolia,Asia,1
487,40,1,shenyang,44,China,Liaoning,Asia,1
488,40,2,dalian,44,China,Liaoning,Asia,1
489,40,3,anshan,44,China,Liaoning,Asia,1
490,40,4,fushun,44,China,Liaoning,Asia,1
491,40,5,benxi,44,China,Liaoning,Asia,1
492,40,6,dandong,44,China,Liaoning,Asia,1
493,40,7,jinzhou,44,China,Liaoning,Asia,1
